(1.0000001192092896, -0.8125001192092896, 0.0)
(1.0, -0.7500000596046448, 0.0)
(1.0000001192092896, -0.6875000596046448, 0.0)
(1.0, -0.625, 0.0)
(1.0000001192092896, -0.5625000596046448, 0.0)
(1.0000001192092896, -0.5, 0.0)
(1.0, -0.4374999403953552, 0.0)
(1.0, -0.3750000596046448, 0.0)
(1.0, -0.3124999403953552, 0.0)
(1.0, -0.24999994039535522, 0.0)
(1.0000001192092896, -0.1875000298023224, 0.0)
(1.0, -0.12499994039535522, 0.0)
(1.0, -0.062499940395355225, 0.0)
(1.0000001192092896, 0.0, 0.0)
(1.0000001192092896, 0.06250002980232239, 0.0)
(1.0000001192092896, 0.1250000298023224, 0.0)
(1.0000001192092896, 0.1875, 0.0)
(1.0000001192092896, 0.2500000298023224, 0.0)
(1.0000001192092896, 0.3125000298023224, 0.0)
(1.0000001192092896, 0.3750000298023224, 0.0)
(1.0000001192092896, 0.4375000298023224, 0.0)
(1.0000001192092896, 0.5, 0.0)
(1.0000001192092896, 0.5625, 0.0)
(1.0000001192092896, 0.6250001192092896, 0.0)
(1.0000001192092896, 0.6875, 0.0)
(1.0, 0.7500000596046448, 0.0)
(1.0000001192092896, 0.8125001192092896, 0.0)
(1.0, 0.8750000596046448, 0.0)
(1.0, 0.9375000596046448, 0.0)
(0.9375000596046448, 1.0, 0.0)
(0.8750000596046448, 1.0000001192092896, 0.0)
(0.8125001192092896, 1.0000001192092896, 0.0)
(0.7500000596046448, 1.0, 0.0)
(0.6875000596046448, 1.0000001192092896, 0.0)
(0.625, 1.0, 0.0)
(0.5625000596046448, 1.0000001192092896, 0.0)
(0.5, 1.0000001192092896, 0.0)
(0.4374999403953552, 1.0, 0.0)
(0.3750000596046448, 1.0, 0.0)
(0.3124999403953552, 1.0, 0.0)
(0.24999994039535522, 1.0, 0.0)
(0.1875000298023224, 1.0000001192092896, 0.0)
(0.12499994039535522, 1.0, 0.0)
(0.062499940395355225, 1.0, 0.0)
(0.0, 1.0000001192092896, 0.0)
(-0.06250002980232239, 1.0000001192092896, 0.0)
(-0.1250000298023224, 1.0000001192092896, 0.0)
(-0.1875, 1.0000001192092896, 0.0)
(-0.2500000298023224, 1.0000001192092896, 0.0)
(-0.3125000298023224, 1.0000001192092896, 0.0)
(-0.3750000298023224, 1.0000001192092896, 0.0)
(-0.4375000298023224, 1.0000001192092896, 0.0)
(-0.5, 1.0000001192092896, 0.0)
(-0.5625, 1.0000001192092896, 0.0)
(-0.6250001192092896, 1.0000001192092896, 0.0)
(-0.6875, 1.0000001192092896, 0.0)
(-0.7500000596046448, 1.0, 0.0)
(-0.8125001192092896, 1.0000001192092896, 0.0)
(-0.8750000596046448, 1.0, 0.0)
(-0.9375000596046448, 1.0, 0.0)
(-0.9375000596046448, -0.9375000596046448, 0.0)
(-0.875, -0.9375, 0.0)
(-0.8125000596046448, -0.9375000596046448, 0.0)
(-0.7500000596046448, -0.9375000596046448, 0.0)
(-0.6875, -0.9375001192092896, 0.0)
(-0.6250000596046448, -0.9375000596046448, 0.0)
(-0.5625, -0.9375, 0.0)
(-0.4999999403953552, -0.9375, 0.0)
(-0.4375000596046448, -0.9375000596046448, 0.0)
(-0.37500011920928955, -0.9375001192092896, 0.0)
(-0.3124999701976776, -0.9375, 0.0)
(-0.2500000596046448, -0.9375000596046448, 0.0)
(-0.18749994039535522, -0.9375000596046448, 0.0)
(-0.12500005960464478, -0.9375000596046448, 0.0)
(-0.06250002980232239, -0.9375001192092896, 0.0)
(2.8870999813079834e-08, -0.9375001192092896, 0.0)
(0.06250002980232239, -0.9375001192092896, 0.0)
(0.12500005960464478, -0.9375000596046448, 0.0)
(0.1875000298023224, -0.9375001192092896, 0.0)
(0.2500000596046448, -0.9375000596046448, 0.0)
(0.3124999701976776, -0.9375, 0.0)
(0.3750000298023224, -0.9375001192092896, 0.0)
(0.4374999701976776, -0.9375, 0.0)
(0.5, -0.9375001192092896, 0.0)
(0.5625, -0.9375, 0.0)
(0.6250000596046448, -0.9375000596046448, 0.0)
(0.6875, -0.9375001192092896, 0.0)
(0.7500000596046448, -0.9375000596046448, 0.0)
(0.8125000596046448, -0.9375000596046448, 0.0)
(0.8750000596046448, -0.9375000596046448, 0.0)
(0.9375000596046448, -0.9375000596046448, 0.0)
(-0.9375000596046448, -0.8750000596046448, 0.0)
(-0.875, -0.875, 0.0)
(-0.8125000596046448, -0.8750000596046448, 0.0)
(-0.7500000596046448, -0.8750000596046448, 0.0)
(-0.6875000596046448, -0.8750000596046448, 0.0)
(-0.625, -0.875, 0.0)
(-0.5625, -0.8750001192092896, 0.0)
(-0.5, -0.875, 0.0)
(-0.4375000298023224, -0.8750001192092896, 0.0)
(-0.37500008940696716, -0.8750001192092896, 0.0)
(-0.3125, -0.875, 0.0)
(-0.2500000596046448, -0.8750000596046448, 0.0)
(-0.1875, -0.8750001192092896, 0.0)
(-0.125, -0.875, 0.0)
(-0.06250003725290298, -0.8750001192092896, 0.0)
(2.9802322387695312e-08, -0.875, 0.0)
(0.06250004470348358, -0.8750001192092896, 0.0)
(0.12499997764825821, -0.875, 0.0)
(0.1875000298023224, -0.8750001192092896, 0.0)
(0.2500000596046448, -0.8750000596046448, 0.0)
(0.3124999701976776, -0.875, 0.0)
(0.3750000298023224, -0.8750001192092896, 0.0)
(0.4375000596046448, -0.8750000596046448, 0.0)
(0.4999999701976776, -0.875, 0.0)
(0.5625000596046448, -0.8750000596046448, 0.0)
(0.625, -0.8750001192092896, 0.0)
(0.6875000596046448, -0.8750000596046448, 0.0)
(0.75, -0.875, 0.0)
(0.8125000596046448, -0.8750000596046448, 0.0)
(0.875, -0.875, 0.0)
(0.9375000596046448, -0.8750000596046448, 0.0)
(-0.9375001192092896, -0.8125001192092896, 0.0)
(-0.8750000596046448, -0.8125000596046448, 0.0)
(-0.8125001192092896, -0.8125001192092896, 0.0)
(-0.7500000596046448, -0.8125000596046448, 0.0)
(-0.6875, -0.8125, 0.0)
(-0.625, -0.8125, 0.0)
(-0.5625000596046448, -0.8125000596046448, 0.0)
(-0.5, -0.8125, 0.0)
(-0.4374999403953552, -0.8125000596046448, 0.0)
(-0.37500011920928955, -0.8125001192092896, 0.0)
(-0.3125000298023224, -0.8125001192092896, 0.0)
(-0.2500000596046448, -0.8125000596046448, 0.0)
(-0.18750005960464478, -0.8125000596046448, 0.0)
(-0.12499997019767761, -0.8125, 0.0)
(-0.06250002980232239, -0.8125001192092896, 0.0)
(-2.9802322387695312e-08, -0.8125001192092896, 0.0)
(0.06250005960464478, -0.8125000596046448, 0.0)
(0.125, -0.8125001192092896, 0.0)
(0.18750005960464478, -0.8125000596046448, 0.0)
(0.2500000596046448, -0.8125000596046448, 0.0)
(0.3124999701976776, -0.8125, 0.0)
(0.3750000298023224, -0.8125001192092896, 0.0)
(0.4375, -0.8125001192092896, 0.0)
(0.5, -0.8125, 0.0)
(0.5625000596046448, -0.8125000596046448, 0.0)
(0.6250000596046448, -0.8125000596046448, 0.0)
(0.6875, -0.8125, 0.0)
(0.7500001192092896, -0.8125001192092896, 0.0)
(0.8125000596046448, -0.8125000596046448, 0.0)
(0.8750000596046448, -0.8125000596046448, 0.0)
(0.9375000596046448, -0.8125000596046448, 0.0)
(-0.9375000596046448, -0.7500000596046448, 0.0)
(-0.875, -0.75, 0.0)
(-0.8125000596046448, -0.7500000596046448, 0.0)
(-0.7500001192092896, -0.7500001192092896, 0.0)
(-0.6875, -0.75, 0.0)
(-0.625, -0.7500001192092896, 0.0)
(-0.5624999403953552, -0.7500000596046448, 0.0)
(-0.5, -0.75, 0.0)
(-0.43750011920928955, -0.7500001192092896, 0.0)
(-0.37500011920928955, -0.7500001192092896, 0.0)
(-0.3124999701976776, -0.75, 0.0)
(-0.2500000298023224, -0.7500001192092896, 0.0)
(-0.1875, -0.7500001192092896, 0.0)
(-0.125, -0.7500000596046448, 0.0)
(-0.0625, -0.75, 0.0)
(0.0, -0.7500001192092896, 0.0)
(0.06250002980232239, -0.75, 0.0)
(0.125, -0.7500000596046448, 0.0)
(0.18749994039535522, -0.7500000596046448, 0.0)
(0.2500000298023224, -0.7500001192092896, 0.0)
(0.3125000596046448, -0.7500000596046448, 0.0)
(0.3750000298023224, -0.7500001192092896, 0.0)
(0.4375000596046448, -0.7500000596046448, 0.0)
(0.5000000596046448, -0.7500000596046448, 0.0)
(0.5625, -0.7500001192092896, 0.0)
(0.625, -0.7500001192092896, 0.0)
(0.6875001192092896, -0.7500001192092896, 0.0)
(0.7500000596046448, -0.7500000596046448, 0.0)
(0.8125000596046448, -0.7500000596046448, 0.0)
(0.8750000596046448, -0.7500000596046448, 0.0)
(0.9375000596046448, -0.7500000596046448, 0.0)
(-0.9375, -0.6875, 0.0)
(-0.8750000596046448, -0.6875000596046448, 0.0)
(-0.8125001192092896, -0.6875, 0.0)
(-0.7500001192092896, -0.6875001192092896, 0.0)
(-0.6875, -0.6875, 0.0)
(-0.625, -0.6875, 0.0)
(-0.5625, -0.6875, 0.0)
(-0.5, -0.6875, 0.0)
(-0.4375, -0.6875, 0.0)
(-0.3750000596046448, -0.6875001192092896, 0.0)
(-0.3125000298023224, -0.6875001192092896, 0.0)
(-0.2500000596046448, -0.6875001192092896, 0.0)
(-0.1875000298023224, -0.6875001192092896, 0.0)
(-0.1250000298023224, -0.6875, 0.0)
(-0.0625, -0.6875000596046448, 0.0)
(2.9802322387695312e-08, -0.6875, 0.0)
(0.06249997019767761, -0.6875, 0.0)
(0.1250000298023224, -0.6875, 0.0)
(0.1874999701976776, -0.6875, 0.0)
(0.2500000298023224, -0.6875001192092896, 0.0)
(0.3125000298023224, -0.6875001192092896, 0.0)
(0.375, -0.6875, 0.0)
(0.4375000298023224, -0.6875, 0.0)
(0.5, -0.6875, 0.0)
(0.5625, -0.6875, 0.0)
(0.625, -0.6875001192092896, 0.0)
(0.6875, -0.6875, 0.0)
(0.7500000596046448, -0.6875000596046448, 0.0)
(0.8125, -0.6875, 0.0)
(0.8750000596046448, -0.6875000596046448, 0.0)
(0.9375001192092896, -0.6875, 0.0)
(-0.9375000596046448, -0.6250000596046448, 0.0)
(-0.8750001192092896, -0.6250001192092896, 0.0)
(-0.8125, -0.625, 0.0)
(-0.7500001192092896, -0.625, 0.0)
(-0.6875, -0.6250001192092896, 0.0)
(-0.6250001192092896, -0.6250001192092896, 0.0)
(-0.5625001192092896, -0.6250001192092896, 0.0)
(-0.5, -0.625, 0.0)
(-0.4375000596046448, -0.6250000596046448, 0.0)
(-0.3750000596046448, -0.6250000596046448, 0.0)
(-0.3124999403953552, -0.6250000596046448, 0.0)
(-0.2500000596046448, -0.6250001192092896, 0.0)
(-0.18750004470348358, -0.625, 0.0)
(-0.12499995529651642, -0.6250001192092896, 0.0)
(-0.06249995529651642, -0.6250001192092896, 0.0)
(0.0, -0.6250000596046448, 0.0)
(0.0625, -0.6250000596046448, 0.0)
(0.12499996274709702, -0.6250001192092896, 0.0)
(0.1875000298023224, -0.625, 0.0)
(0.2500000298023224, -0.6250001192092896, 0.0)
(0.3124999403953552, -0.6250000596046448, 0.0)
(0.3750000298023224, -0.6250001192092896, 0.0)
(0.4375000596046448, -0.6250000596046448, 0.0)
(0.5, -0.625, 0.0)
(0.5625000596046448, -0.6250000596046448, 0.0)
(0.625, -0.6250001192092896, 0.0)
(0.6875, -0.625, 0.0)
(0.7500001192092896, -0.625, 0.0)
(0.8125001192092896, -0.625, 0.0)
(0.875, -0.625, 0.0)
(0.9375000596046448, -0.6250000596046448, 0.0)
(-0.9375, -0.5625, 0.0)
(-0.875, -0.5625, 0.0)
(-0.8125000596046448, -0.5625000596046448, 0.0)
(-0.75, -0.5625, 0.0)
(-0.6874999403953552, -0.5625000596046448, 0.0)
(-0.6250000596046448, -0.5625001192092896, 0.0)
(-0.5625000596046448, -0.5625000596046448, 0.0)
(-0.5, -0.5625, 0.0)
(-0.4375000596046448, -0.5625000596046448, 0.0)
(-0.375, -0.5625, 0.0)
(-0.3125000596046448, -0.5625001192092896, 0.0)
(-0.2499999850988388, -0.5625, 0.0)
(-0.18750005960464478, -0.5625001192092896, 0.0)
(-0.1249999850988388, -0.5625000596046448, 0.0)
(-0.06250005215406418, -0.5625000596046448, 0.0)
(0.0, -0.5625001192092896, 0.0)
(0.0625000149011612, -0.5625, 0.0)
(0.125, -0.5625000596046448, 0.0)
(0.1875000298023224, -0.5625001192092896, 0.0)
(0.2500000298023224, -0.5625, 0.0)
(0.3125000596046448, -0.5625001192092896, 0.0)
(0.375, -0.5625, 0.0)
(0.4375, -0.5625, 0.0)
(0.5000001192092896, -0.5625, 0.0)
(0.5625, -0.5625, 0.0)
(0.6250000596046448, -0.5625000596046448, 0.0)
(0.6875, -0.5625, 0.0)
(0.7500000596046448, -0.5625000596046448, 0.0)
(0.8125001192092896, -0.5625, 0.0)
(0.8750001192092896, -0.5625, 0.0)
(0.9375, -0.5625, 0.0)
(-0.9375001192092896, -0.5, 0.0)
(-0.875, -0.5, 0.0)
(-0.8125001192092896, -0.5, 0.0)
(-0.75, -0.5, 0.0)
(-0.6875, -0.5, 0.0)
(-0.6250001192092896, -0.5, 0.0)
(-0.5625, -0.5, 0.0)
(-0.5, -0.5, 0.0)
(-0.43750011920928955, -0.5, 0.0)
(-0.375, -0.5, 0.0)
(-0.3125, -0.5, 0.0)
(-0.2500000596046448, -0.5, 0.0)
(-0.1874999850988388, -0.5000000596046448, 0.0)
(-0.12499997764825821, -0.4999999701976776, 0.0)
(-0.06250003725290298, -0.5, 0.0)
(2.9802322387695312e-08, -0.5, 0.0)
(0.06250003725290298, -0.5, 0.0)
(0.12499996274709702, -0.5, 0.0)
(0.1875000298023224, -0.5, 0.0)
(0.2500000298023224, -0.5, 0.0)
(0.3124999701976776, -0.5, 0.0)
(0.375, -0.5, 0.0)
(0.4375, -0.5, 0.0)
(0.4999999403953552, -0.5, 0.0)
(0.5625, -0.5, 0.0)
(0.625, -0.5, 0.0)
(0.6875, -0.5, 0.0)
(0.75, -0.5, 0.0)
(0.8125, -0.5, 0.0)
(0.875, -0.5, 0.0)
(0.9375001192092896, -0.5, 0.0)
(-0.9375001192092896, -0.4375000298023224, 0.0)
(-0.8750000596046448, -0.4375000596046448, 0.0)
(-0.8125, -0.4374999701976776, 0.0)
(-0.7500001192092896, -0.4375000298023224, 0.0)
(-0.6875, -0.4375, 0.0)
(-0.6250000596046448, -0.4375000596046448, 0.0)
(-0.5625, -0.4375, 0.0)
(-0.5, -0.4375, 0.0)
(-0.4375000596046448, -0.4375000596046448, 0.0)
(-0.375, -0.4375000596046448, 0.0)
(-0.3125, -0.4375, 0.0)
(-0.2499999850988388, -0.4375, 0.0)
(-0.1874999701976776, -0.4375000298023224, 0.0)
(-0.1250000149011612, -0.4375, 0.0)
(-0.06249997019767761, -0.43750011920928955, 0.0)
(0.0, -0.4375000596046448, 0.0)
(0.0625, -0.4375000596046448, 0.0)
(0.12500005960464478, -0.43750008940696716, 0.0)
(0.1875, -0.4375000596046448, 0.0)
(0.2499999850988388, -0.4374999701976776, 0.0)
(0.3125, -0.4375000596046448, 0.0)
(0.375, -0.4375, 0.0)
(0.4375, -0.4375, 0.0)
(0.5, -0.4375, 0.0)
(0.5625, -0.4375, 0.0)
(0.6250000596046448, -0.4375000596046448, 0.0)
(0.6875, -0.4375, 0.0)
(0.7500001192092896, -0.4375000298023224, 0.0)
(0.8125, -0.4374999701976776, 0.0)
(0.875, -0.4375, 0.0)
(0.9375001192092896, -0.4375000298023224, 0.0)
(-0.9375001192092896, -0.3750000298023224, 0.0)
(-0.875, -0.3749999701976776, 0.0)
(-0.8125001192092896, -0.3750000298023224, 0.0)
(-0.7500001192092896, -0.3750000298023224, 0.0)
(-0.6875000596046448, -0.37500008940696716, 0.0)
(-0.625, -0.3749999403953552, 0.0)
(-0.5625, -0.3749999701976776, 0.0)
(-0.5, -0.375, 0.0)
(-0.4375000596046448, -0.37500011920928955, 0.0)
(-0.3750000596046448, -0.375, 0.0)
(-0.3125, -0.3749999403953552, 0.0)
(-0.25, -0.3750000596046448, 0.0)
(-0.1875000298023224, -0.37500011920928955, 0.0)
(-0.1249999850988388, -0.375, 0.0)
(-0.06250002980232239, -0.3749999701976776, 0.0)
(0.0, -0.37500011920928955, 0.0)
(0.0625000149011612, -0.37500011920928955, 0.0)
(0.1250000149011612, -0.3749999701976776, 0.0)
(0.1875000149011612, -0.37500008940696716, 0.0)
(0.25, -0.3750000596046448, 0.0)
(0.3125000298023224, -0.3749999403953552, 0.0)
(0.3750000596046448, -0.3750000596046448, 0.0)
(0.4375, -0.3750000596046448, 0.0)
(0.5000001192092896, -0.3750000298023224, 0.0)
(0.5625, -0.3749999701976776, 0.0)
(0.6250000596046448, -0.37500008940696716, 0.0)
(0.6875000596046448, -0.3750000596046448, 0.0)
(0.7500001192092896, -0.3750000298023224, 0.0)
(0.8125000596046448, -0.3750000596046448, 0.0)
(0.8750001192092896, -0.37500008940696716, 0.0)
(0.9375001192092896, -0.3750000298023224, 0.0)
(-0.9375, -0.3124999701976776, 0.0)
(-0.8750001192092896, -0.3125000298023224, 0.0)
(-0.8125001192092896, -0.3125000298023224, 0.0)
(-0.75, -0.3125, 0.0)
(-0.6875, -0.3124999403953552, 0.0)
(-0.6250000596046448, -0.3125000596046448, 0.0)
(-0.5625000596046448, -0.3125000596046448, 0.0)
(-0.5, -0.3124999403953552, 0.0)
(-0.4375, -0.3125000298023224, 0.0)
(-0.3750000298023224, -0.3125000298023224, 0.0)
(-0.3125, -0.31250008940696716, 0.0)
(-0.2500000298023224, -0.3125000298023224, 0.0)
(-0.1874999701976776, -0.3125000596046448, 0.0)
(-0.1250000298023224, -0.3125000298023224, 0.0)
(-0.0625, -0.3125, 0.0)
(0.0, -0.3125000596046448, 0.0)
(0.062499985098838806, -0.3125, 0.0)
(0.1250000149011612, -0.3125000596046448, 0.0)
(0.1875, -0.3124999701976776, 0.0)
(0.2499999701976776, -0.3125, 0.0)
(0.3125, -0.3125000596046448, 0.0)
(0.3750000298023224, -0.3125000298023224, 0.0)
(0.4375, -0.3124999701976776, 0.0)
(0.5, -0.3124999701976776, 0.0)
(0.5625000596046448, -0.3125000596046448, 0.0)
(0.6250001192092896, -0.3125000298023224, 0.0)
(0.6875000596046448, -0.3124999403953552, 0.0)
(0.7500000596046448, -0.3125000596046448, 0.0)
(0.8125001192092896, -0.3125000298023224, 0.0)
(0.8750001192092896, -0.3125000298023224, 0.0)
(0.9375, -0.3124999701976776, 0.0)
(-0.9375, -0.25, 0.0)
(-0.875, -0.2499999701976776, 0.0)
(-0.8125000596046448, -0.2500000596046448, 0.0)
(-0.75, -0.2499999701976776, 0.0)
(-0.6875, -0.24999995529651642, 0.0)
(-0.625, -0.24999995529651642, 0.0)
(-0.5625000596046448, -0.2500000596046448, 0.0)
(-0.5, -0.2500000298023224, 0.0)
(-0.4375, -0.24999995529651642, 0.0)
(-0.375, -0.2499999701976776, 0.0)
(-0.3125, -0.25, 0.0)
(-0.2500000596046448, -0.25, 0.0)
(-0.1875, -0.24999994039535522, 0.0)
(-0.12499997019767761, -0.2500000298023224, 0.0)
(-0.06250004470348358, -0.2500000596046448, 0.0)
(0.0, -0.24999994039535522, 0.0)
(0.06250007450580597, -0.2500000298023224, 0.0)
(0.1249999850988388, -0.25, 0.0)
(0.18749994039535522, -0.24999994039535522, 0.0)
(0.2500000298023224, -0.2500000298023224, 0.0)
(0.3125000298023224, -0.2500000596046448, 0.0)
(0.3750000596046448, -0.2500000298023224, 0.0)
(0.4375, -0.2499999701976776, 0.0)
(0.5, -0.2500000298023224, 0.0)
(0.5625, -0.2500000298023224, 0.0)
(0.625, -0.2499999701976776, 0.0)
(0.6875, -0.2499999701976776, 0.0)
(0.7500001192092896, -0.2500000298023224, 0.0)
(0.8125001192092896, -0.2500000298023224, 0.0)
(0.875, -0.2499999701976776, 0.0)
(0.9375, -0.25, 0.0)
(-0.9375000596046448, -0.18750005960464478, 0.0)
(-0.875, -0.1874999701976776, 0.0)
(-0.8125000596046448, -0.18750005960464478, 0.0)
(-0.7500001192092896, -0.1875000298023224, 0.0)
(-0.6875000596046448, -0.18750005960464478, 0.0)
(-0.625, -0.1875, 0.0)
(-0.5625001192092896, -0.1875000149011612, 0.0)
(-0.5, -0.1875000149011612, 0.0)
(-0.4374999701976776, -0.1874999701976776, 0.0)
(-0.3750000596046448, -0.1875000298023224, 0.0)
(-0.3125000298023224, -0.1875, 0.0)
(-0.2499999701976776, -0.1874999701976776, 0.0)
(-0.1874999850988388, -0.1875000149011612, 0.0)
(-0.1249999850988388, -0.18750004470348358, 0.0)
(-0.06249997019767761, -0.1874999701976776, 0.0)
(1.4901161193847656e-08, -0.18750010430812836, 0.0)
(0.0625, -0.18750004470348358, 0.0)
(0.12500004470348358, -0.1874999701976776, 0.0)
(0.18750004470348358, -0.18750004470348358, 0.0)
(0.2499999850988388, -0.18750005960464478, 0.0)
(0.3125, -0.1875, 0.0)
(0.3750000596046448, -0.1875000298023224, 0.0)
(0.4375, -0.1874999701976776, 0.0)
(0.5, -0.1875000298023224, 0.0)
(0.5625, -0.1875, 0.0)
(0.625, -0.1875000298023224, 0.0)
(0.6875000596046448, -0.18750005960464478, 0.0)
(0.7500000596046448, -0.18749994039535522, 0.0)
(0.8125000596046448, -0.18750005960464478, 0.0)
(0.8750001192092896, -0.1875000298023224, 0.0)
(0.9375, -0.1874999701976776, 0.0)
(-0.9375, -0.125, 0.0)
(-0.875, -0.12499997019767761, 0.0)
(-0.8125001192092896, -0.125, 0.0)
(-0.7500000596046448, -0.125, 0.0)
(-0.6875, -0.1250000149011612, 0.0)
(-0.6250001192092896, -0.1250000149011612, 0.0)
(-0.5625000596046448, -0.1249999925494194, 0.0)
(-0.5, -0.12499995529651642, 0.0)
(-0.4375000596046448, -0.1249999850988388, 0.0)
(-0.375, -0.125, 0.0)
(-0.3125000596046448, -0.1250000298023224, 0.0)
(-0.2500000596046448, -0.1250000149011612, 0.0)
(-0.1875000298023224, -0.125, 0.0)
(-0.1250000149011612, -0.1250000149011612, 0.0)
(-0.0625, -0.12499997019767761, 0.0)
(0.0, -0.12500004470348358, 0.0)
(0.06250002980232239, -0.12499994039535522, 0.0)
(0.1249999850988388, -0.12500004470348358, 0.0)
(0.1875000298023224, -0.12499994039535522, 0.0)
(0.25, -0.125, 0.0)
(0.3125000596046448, -0.1250000298023224, 0.0)
(0.3749999701976776, -0.125, 0.0)
(0.4375000596046448, -0.12499994039535522, 0.0)
(0.4999999701976776, -0.12499994039535522, 0.0)
(0.5625000596046448, -0.1250000298023224, 0.0)
(0.625, -0.12499997019767761, 0.0)
(0.6875, -0.1250000298023224, 0.0)
(0.7500000596046448, -0.1250000298023224, 0.0)
(0.8125001192092896, -0.1250000298023224, 0.0)
(0.875, -0.12499997019767761, 0.0)
(0.9375, -0.12499997019767761, 0.0)
(-0.9375000596046448, -0.062499940395355225, 0.0)
(-0.8750001192092896, -0.06250002980232239, 0.0)
(-0.8125, -0.0624999962747097, 0.0)
(-0.75, -0.0624999925494194, 0.0)
(-0.6875, -0.0625, 0.0)
(-0.625, -0.0625000149011612, 0.0)
(-0.5625001192092896, -0.06250002980232239, 0.0)
(-0.5, -0.06250005960464478, 0.0)
(-0.4375, -0.06250004470348358, 0.0)
(-0.37500011920928955, -0.0625000149011612, 0.0)
(-0.3125000596046448, -0.0625000149011612, 0.0)
(-0.2500000596046448, -0.06250004470348358, 0.0)
(-0.1874999850988388, -0.06249995529651642, 0.0)
(-0.12499997019767761, -0.06250002980232239, 0.0)
(-0.06250002980232239, -0.062499940395355225, 0.0)
(0.0, -0.062499940395355225, 0.0)
(0.0625000149011612, -0.0625, 0.0)
(0.1249999850988388, -0.06250002980232239, 0.0)
(0.1875, -0.06249997019767761, 0.0)
(0.2500000298023224, -0.06250005960464478, 0.0)
(0.3125000596046448, -0.06250002980232239, 0.0)
(0.375, -0.06249997019767761, 0.0)
(0.4375, -0.06250005960464478, 0.0)
(0.5, -0.06250005960464478, 0.0)
(0.5625, -0.06250005960464478, 0.0)
(0.6250000596046448, -0.0625, 0.0)
(0.6875, -0.06250005960464478, 0.0)
(0.75, -0.0625, 0.0)
(0.8125000596046448, -0.06249997019767761, 0.0)
(0.8750001192092896, -0.06250002980232239, 0.0)
(0.9375001192092896, -0.06250002980232239, 0.0)
(-0.9375001192092896, -2.9802322387695312e-08, 0.0)
(-0.8750000596046448, 2.9802322387695312e-08, 0.0)
(-0.8125001192092896, 7.450580596923828e-09, 0.0)
